,Date,Open,High,Low,Close,Volume,Ticker,Win_Count,Win_Loss,MA_50,MA_100,MA_200,Yin_Yang,Fluctuation
12707,2023-08-03,34.290000915527344,35.029998779296875,34.130001068115234,34.869998931884766,24817900,INTC,8,0,33.0354,31.7073,29.8581,Yang,0.0264
12708,2023-08-04,34.47999954223633,35.560001373291016,34.47999954223633,35.13999938964844,26664300,INTC,8,0,33.148,31.7892,29.9017,Yang,0.0313
12709,2023-08-07,35.40999984741211,35.54999923706055,34.75,35.22999954223633,22486900,INTC,8,0,33.2726,31.8614,29.9485,Yin,0.023
12710,2023-08-08,34.66999816894531,35.099998474121094,33.86000061035156,35.02000045776367,34753600,INTC,9,0,33.425,31.9275,29.9936,Yang,0.0366
12711,2023-08-09,35.0,35.099998474121094,34.22999954223633,34.279998779296875,28720200,INTC,9,0,33.5306,31.9685,30.0346,Yin,0.0254
12712,2023-08-10,34.70000076293945,35.09000015258789,34.47999954223633,34.68000030517578,30957300,INTC,9,0,33.6244,32.0172,30.0731,Yin,0.0177
12713,2023-08-11,34.459999084472656,34.95000076293945,34.36000061035156,34.88999938964844,28752000,INTC,10,0,33.6934,32.0745,30.1117,Yang,0.0172
12714,2023-08-14,34.66999816894531,35.709999084472656,34.470001220703125,35.68000030517578,36896100,INTC,9,0,33.7844,32.1467,30.153,Yang,0.036
12715,2023-08-15,35.40999984741211,35.630001068115234,34.75,34.77000045776367,27420300,INTC,8,0,33.8536,32.2131,30.1908,Yin,0.0253
12716,2023-08-16,34.52000045776367,34.630001068115234,33.459999084472656,33.529998779296875,35757300,INTC,10,0,33.927,32.2581,30.2271,Yin,0.035
12717,2023-08-17,33.560001373291016,33.59000015258789,32.349998474121094,32.58000183105469,39906700,INTC,13,0,33.9594,32.2903,30.2447,Yin,0.0383
12718,2023-08-18,32.22999954223633,32.90999984741211,32.18000030517578,32.75,23692300,INTC,19,0,33.9888,32.326,30.2663,Yang,0.0227
12719,2023-08-21,32.599998474121094,33.16999816894531,32.02000045776367,33.13999938964844,43718200,INTC,18,0,34.0152,32.3645,30.2905,Yang,0.0359
12720,2023-08-22,33.220001220703125,33.79999923706055,32.83000183105469,32.88999938964844,23434200,INTC,16,0,34.0462,32.3782,30.3178,Yin,0.0295
12721,2023-08-23,32.880001068115234,34.150001525878906,32.79999923706055,33.97999954223633,32324300,INTC,19,0,34.0644,32.3971,30.3508,Yang,0.0412
12722,2023-08-24,33.720001220703125,34.09000015258789,32.4900016784668,32.59000015258789,37931000,INTC,14,0,34.038,32.3963,30.3727,Yin,0.0492
12723,2023-08-25,32.529998779296875,33.400001525878906,32.349998474121094,33.25,27324800,INTC,22,0,33.9914,32.3999,30.3969,Yang,0.0325
12724,2023-08-28,33.5,33.779998779296875,33.209999084472656,33.619998931884766,22341800,INTC,16,0,33.9474,32.4051,30.4226,Yang,0.0172
12725,2023-08-29,33.4900016784668,34.47999954223633,33.470001220703125,34.310001373291016,29943600,INTC,18,0,33.9062,32.4199,30.4566,Yang,0.0302
12726,2023-08-30,34.060001373291016,34.65999984741211,33.779998779296875,34.529998779296875,26279200,INTC,12,0,33.8968,32.4371,30.4804,Yang,0.0261
12727,2023-08-31,34.31999969482422,35.560001373291016,34.29999923706055,35.13999938964844,48157600,INTC,10,0,33.9416,32.4633,30.504,Yang,0.0367
12728,2023-09-01,35.790000915527344,36.75,35.72999954223633,36.61000061035156,43782600,INTC,5,0,34.0196,32.5059,30.5353,Yang,0.0285
12729,2023-09-05,36.58000183105469,37.40999984741211,36.459999084472656,36.709999084472656,43379400,INTC,1,0,34.0938,32.5528,30.5653,Yang,0.0261
12730,2023-09-06,36.560001373291016,37.040000915527344,36.029998779296875,36.97999954223633,39643400,INTC,1,0,34.1666,32.6013,30.6025,Yang,0.028
12732,2023-09-08,38.119998931884766,38.83000183105469,37.709999084472656,38.0099983215332,44255200,INTC,0,1,34.337,32.7229,30.6847,Yin,0.0297
12733,2023-09-11,38.2400016784668,38.7400016784668,37.84000015258789,38.59000015258789,36349300,INTC,0,1,34.4506,32.7905,30.7329,Yang,0.0238
12734,2023-09-12,38.650001525878906,40.06999969482422,38.650001525878906,38.86000061035156,55326600,INTC,0,1,34.559,32.8676,30.7781,Yang,0.0367
12743,2023-09-25,34.0,34.369998931884766,33.77000045776367,34.290000915527344,21729400,INTC,2,0,35.1672,33.4442,31.0965,Yang,0.0178
12744,2023-09-26,34.13999938964844,34.779998779296875,33.63999938964844,33.83000183105469,34198300,INTC,1,0,35.1564,33.476,31.124,Yin,0.0339
12745,2023-09-27,33.91999816894531,34.83000183105469,33.880001068115234,34.61000061035156,44369100,INTC,2,0,35.1586,33.5097,31.1549,Yang,0.028
12955,2023-07-31,511.54998779296875,514.1400146484375,508.55999755859375,511.70001220703125,1531100,INTU,5,0,457.8036,443.3084,422.2453,Yang,0.011
12956,2023-08-01,510.55999755859375,510.55999755859375,502.8299865722656,508.5,1495700,INTU,5,0,459.0204,444.2267,422.8475,Yin,0.0154
12957,2023-08-02,501.7699890136719,503.3299865722656,492.82000732421875,498.04998779296875,1170300,INTU,10,0,460.0608,445.1614,423.3588,Yin,0.0213
12958,2023-08-03,495.3399963378906,500.32000732421875,490.9599914550781,496.9800109863281,911200,INTU,12,0,460.9182,446.2051,423.9432,Yang,0.0191
12959,2023-08-04,503.2300109863281,508.8699951171875,496.2699890136719,496.9800109863281,1179000,INTU,11,0,461.8618,447.2593,424.4094,Yin,0.0254
12960,2023-08-07,500.3500061035156,505.92999267578125,499.8299865722656,505.260009765625,784200,INTU,12,0,463.6486,448.2289,424.8924,Yang,0.0122
12961,2023-08-08,499.7900085449219,501.45001220703125,491.1300048828125,500.80999755859375,987100,INTU,12,0,465.4028,449.1738,425.3861,Yang,0.021
12962,2023-08-09,501.2799987792969,503.1499938964844,494.0899963378906,496.70001220703125,1081600,INTU,12,0,466.9682,449.9593,425.8639,Yin,0.0183
12963,2023-08-10,504.0,510.75,498.3399963378906,501.4700012207031,1012700,INTU,11,0,468.8758,450.8371,426.2853,Yin,0.0249
12964,2023-08-11,497.80999755859375,503.79998779296875,496.239990234375,497.7699890136719,1005500,INTU,13,0,470.4488,451.6964,426.6854,Yin,0.0152
12965,2023-08-14,497.54998779296875,506.70001220703125,495.25,505.79998779296875,1453200,INTU,14,0,472.1224,452.5341,427.054,Yang,0.0231
12966,2023-08-15,502.3500061035156,506.1600036621094,495.7900085449219,497.17999267578125,1136700,INTU,12,0,473.4562,453.3638,427.4179,Yin,0.0209
12967,2023-08-16,497.1099853515625,504.0899963378906,495.489990234375,495.6499938964844,1056300,INTU,14,0,474.5124,453.9954,427.7862,Yin,0.0174
12968,2023-08-17,495.8500061035156,496.80999755859375,485.1499938964844,486.45001220703125,1098600,INTU,14,0,475.2716,454.5642,428.0595,Yin,0.024
12969,2023-08-18,479.9100036621094,488.7699890136719,477.760009765625,485.9599914550781,954400,INTU,20,0,476.5436,455.1544,428.3518,Yang,0.023
12970,2023-08-21,487.7699890136719,490.0,481.8800048828125,488.260009765625,1206100,INTU,16,0,477.8416,455.8437,428.8192,Yang,0.0169
12971,2023-08-22,490.17999267578125,494.42999267578125,485.9599914550781,487.8999938964844,898700,INTU,16,0,478.9686,456.3898,429.3336,Yin,0.0174
12972,2023-08-23,489.2699890136719,503.1199951171875,489.2699890136719,500.8599853515625,1458600,INTU,16,0,480.0634,456.9975,430.0129,Yang,0.0283
12973,2023-08-24,504.4200134277344,508.54998779296875,496.45001220703125,498.5,2217600,INTU,11,0,481.0824,457.5242,430.6995,Yin,0.0244
12974,2023-08-25,494.239990234375,521.8200073242188,494.239990234375,519.0499877929688,2457300,INTU,15,0,482.539,458.308,431.4442,Yang,0.0558
12975,2023-08-28,519.0499877929688,522.6699829101562,513.8300170898438,518.8699951171875,1307800,INTU,0,1,483.7902,459.0986,432.1257,Yin,0.0172
12976,2023-08-29,517.8499755859375,537.469970703125,516.6300048828125,536.489990234375,1570200,INTU,0,1,485.4194,460.072,432.9654,Yang,0.0403
12977,2023-08-30,537.7000122070312,543.0,536.280029296875,540.5800170898438,1688000,INTU,0,1,487.1284,461.0102,433.6521,Yang,0.0125
12978,2023-08-31,540.5800170898438,545.0,534.5900268554688,541.8099975585938,1776200,INTU,0,1,488.954,461.9811,434.3209,Yang,0.0195
12979,2023-09-01,545.3300170898438,549.8499755859375,540.4600219726562,549.5999755859375,1336500,INTU,0,1,490.9292,463.1021,435.0806,Yang,0.0174
12980,2023-09-05,548.6400146484375,555.0,545.5399780273438,550.5800170898438,1372200,INTU,0,1,492.887,464.257,435.7984,Yang,0.0173
12981,2023-09-06,549.4199829101562,553.6199951171875,545.6099853515625,550.9500122070312,1237000,INTU,0,1,494.84,465.3484,436.5849,Yang,0.0147
12982,2023-09-07,549.8200073242188,557.4600219726562,547.9199829101562,553.6099853515625,1209700,INTU,0,1,496.7316,466.4683,437.4435,Yang,0.0174
12983,2023-09-08,552.3099975585938,558.6400146484375,549.77001953125,550.5599975585938,1245000,INTU,0,1,498.5502,467.573,438.296,Yin,0.0161
12984,2023-09-11,551.2100219726562,553.6900024414062,547.97998046875,549.2999877929688,1242500,INTU,0,1,500.4198,468.6401,439.1675,Yin,0.0104
12985,2023-09-12,543.0,547.719970703125,540.010009765625,546.0,1312600,INTU,0,1,502.176,469.6452,439.9363,Yang,0.0143
12993,2023-09-22,504.0,512.1400146484375,500.6600036621094,508.57000732421875,1233800,INTU,2,0,512.8368,477.0761,445.1762,Yang,0.0229
12997,2023-09-28,504.4599914550781,517.6699829101562,501.17999267578125,512.239990234375,1262700,INTU,1,0,514.0604,480.2508,447.418,Yang,0.0329
15716,2023-07-31,1235.030029296875,1257.6600341796875,1223.6600341796875,1238.050048828125,504300,MELI,13,0,1214.5258,1233.5479,1109.5667,Yang,0.0278
15717,2023-08-01,1236.9000244140625,1236.9000244140625,1202.52001953125,1210.4000244140625,380800,MELI,14,0,1212.084,1233.1262,1111.5155,Yin,0.0286
15718,2023-08-02,1184.550048828125,1194.6400146484375,1150.010009765625,1164.81005859375,747000,MELI,21,0,1209.1626,1232.7564,1113.2292,Yin,0.0388
15727,2023-08-15,1280.0,1293.1300048828125,1280.0,1286.0400390625,329900,MELI,12,0,1218.0738,1244.5438,1135.4971,Yang,0.0103
15728,2023-08-16,1282.6700439453125,1284.3900146484375,1238.3699951171875,1247.43994140625,525700,MELI,12,0,1217.2328,1245.1027,1137.5502,Yin,0.0372
15729,2023-08-17,1253.8800048828125,1258.0,1196.0400390625,1196.56005859375,579200,MELI,14,0,1216.075,1245.1955,1139.1243,Yin,0.0518
15730,2023-08-18,1183.989990234375,1214.06005859375,1180.5799560546875,1199.5899658203125,495800,MELI,22,0,1215.901,1245.2735,1140.6141,Yang,0.0284
15731,2023-08-21,1207.989990234375,1234.9599609375,1203.1199951171875,1228.510009765625,447800,MELI,18,0,1216.2764,1245.5912,1142.16,Yang,0.0265
15732,2023-08-22,1248.8499755859375,1252.4200439453125,1219.8299560546875,1242.72998046875,330300,MELI,14,0,1216.96,1245.7697,1144.1172,Yin,0.0267
15733,2023-08-23,1245.8699951171875,1277.6400146484375,1245.8699951171875,1258.8699951171875,429900,MELI,14,0,1217.3744,1245.6904,1146.0572,Yang,0.0255
15734,2023-08-24,1261.0,1261.0,1212.010009765625,1215.31005859375,357200,MELI,13,0,1217.4902,1244.6629,1147.4409,Yin,0.0404
15735,2023-08-25,1221.31005859375,1240.5,1202.010009765625,1237.8399658203125,310900,MELI,16,0,1218.0102,1243.9049,1148.9262,Yang,0.032
15736,2023-08-28,1245.530029296875,1249.93994140625,1235.0,1249.4599609375,213300,MELI,14,0,1218.524,1243.3805,1150.4881,Yang,0.0121
15967,2023-07-31,323.69000244140625,325.6600036621094,317.5899963378906,318.6000061035156,25799600,META,0,1,283.1972,249.2004,191.8291,Yin,0.0254
15968,2023-08-01,317.5400085449219,324.1400146484375,314.6600036621094,322.7099914550781,22817900,META,0,1,284.7144,250.5778,192.8051,Yang,0.0301
15969,2023-08-02,318.0,318.3900146484375,310.6499938964844,314.30999755859375,20461100,META,0,1,286.0878,251.904,193.7252,Yin,0.0249
15970,2023-08-03,309.92999267578125,315.95001220703125,309.92999267578125,313.19000244140625,15180200,META,0,1,287.3852,253.2408,194.6574,Yang,0.0194
15971,2023-08-04,314.9599914550781,318.4100036621094,310.20001220703125,310.7300109863281,17600200,META,0,1,288.665,254.5391,195.5408,Yin,0.0265
15972,2023-08-07,313.2300109863281,317.07000732421875,310.4599914550781,316.55999755859375,16236500,META,0,1,290.012,255.7645,196.4596,Yang,0.0213
15973,2023-08-08,314.3999938964844,317.8900146484375,310.1099853515625,312.6400146484375,15183500,META,0,1,291.211,256.9134,197.3567,Yin,0.0251
15974,2023-08-09,312.8800048828125,313.6300048828125,302.8500061035156,305.2099914550781,19955800,META,0,1,292.0744,257.9162,198.2251,Yin,0.0356
15975,2023-08-10,307.94000244140625,312.3399963378906,303.8699951171875,305.739990234375,14358900,META,0,1,292.9388,259.0175,199.1038,Yin,0.0279
15976,2023-08-11,302.57000732421875,304.7200012207031,300.3599853515625,301.6400146484375,13967800,META,0,1,293.6772,260.0558,199.9634,Yin,0.0145
15977,2023-08-14,300.9800109863281,306.2099914550781,298.25,306.19000244140625,15641900,META,0,1,294.3488,261.0961,200.8068,Yang,0.0267
15978,2023-08-15,306.1400146484375,307.2300109863281,300.0299987792969,301.95001220703125,11623600,META,0,1,294.9356,262.1175,201.6674,Yin,0.024
15979,2023-08-16,300.20001220703125,301.0799865722656,294.2799987792969,294.2900085449219,18547700,META,0,1,295.3936,263.0176,202.6492,Yin,0.0231
15980,2023-08-17,293.04998779296875,296.04998779296875,284.95001220703125,285.0899963378906,23950100,META,0,1,295.673,263.8084,203.5786,Yin,0.039
15981,2023-08-18,279.0299987792969,285.69000244140625,274.3800048828125,283.25,34061200,META,16,0,296.066,264.6125,204.5291,Yang,0.0412
15982,2023-08-21,283.45001220703125,290.5,281.8500061035156,289.8999938964844,20181500,META,11,0,296.5724,265.5047,205.5026,Yang,0.0307
15983,2023-08-22,292.54998779296875,292.8999938964844,286.75,287.6000061035156,12999900,META,0,1,297.0254,266.3272,206.4879,Yin,0.0214
15984,2023-08-23,288.5,297.3999938964844,287.6700134277344,294.239990234375,18287000,META,2,0,297.4892,267.1912,207.5145,Yang,0.0338
15985,2023-08-24,298.5,299.4599914550781,286.6400146484375,286.75,18360900,META,0,1,297.7978,267.9393,208.4943,Yin,0.0447
15986,2023-08-25,286.1300048828125,288.3900146484375,276.0299987792969,285.5,23701400,META,5,0,298.0408,268.6636,209.4382,Yin,0.0448
15987,2023-08-28,288.0,291.45001220703125,285.79998779296875,290.260009765625,14239300,META,4,0,298.2094,269.419,210.4072,Yang,0.0198
15988,2023-08-29,288.5799865722656,299.1499938964844,288.17999267578125,297.989990234375,20844500,META,5,0,298.5492,270.2841,211.3898,Yang,0.0381
15989,2023-08-30,297.1700134277344,298.2900085449219,293.42999267578125,295.1000061035156,17717000,META,2,0,298.7646,271.0741,212.3059,Yin,0.0166
15990,2023-08-31,295.79998779296875,301.1000061035156,295.6600036621094,295.8900146484375,17229900,META,3,0,299.0496,271.8855,213.2203,Yang,0.0184
15991,2023-09-01,299.3699951171875,301.739990234375,294.4700012207031,296.3800048828125,12819800,META,2,0,299.2796,272.7108,214.1311,Yin,0.0247
15992,2023-09-05,297.0199890136719,301.3900146484375,295.510009765625,300.1499938964844,14956000,META,2,0,299.508,273.5723,215.0464,Yang,0.0199
15993,2023-09-06,301.7099914550781,303.29998779296875,295.6600036621094,299.1700134277344,15418100,META,1,0,299.922,274.3605,215.9761,Yin,0.0258
15994,2023-09-07,298.0,307.04998779296875,292.2200012207031,298.6700134277344,33748700,META,2,0,300.1544,275.1323,216.9122,Yang,0.0507
15995,2023-09-08,299.2200012207031,305.25,296.7799987792969,297.8900146484375,17548000,META,2,0,300.4064,275.9226,217.8414,Yin,0.0285
15996,2023-09-11,301.4100036621094,309.0400085449219,301.2799987792969,307.55999755859375,19489300,META,1,0,300.927,276.8193,218.8299,Yang,0.0258
15997,2023-09-12,306.3299865722656,308.6600036621094,300.2300109863281,301.6600036621094,13480400,META,0,1,301.2206,277.6789,219.781,Yin,0.0281
15998,2023-09-13,302.3599853515625,307.17999267578125,301.32000732421875,305.05999755859375,13210900,META,1,0,301.6014,278.5988,220.7451,Yang,0.0194
16001,2023-09-18,298.19000244140625,303.6000061035156,297.79998779296875,302.54998779296875,14234200,META,2,0,302.3552,281.4123,223.6698,Yang,0.0195
16002,2023-09-19,302.4800109863281,306.1700134277344,299.80999755859375,305.07000732421875,15924400,META,1,0,302.5746,282.369,224.6046,Yang,0.0212
16004,2023-09-21,295.70001220703125,300.260009765625,293.2699890136719,295.7300109863281,21300500,META,3,0,302.33,283.5342,226.362,Yang,0.0238
16005,2023-09-22,299.29998779296875,305.3800048828125,298.2699890136719,299.0799865722656,25369600,META,2,0,302.0434,284.0932,227.2452,Yin,0.0238
16006,2023-09-25,295.6400146484375,300.95001220703125,293.70001220703125,300.8299865722656,18987000,META,3,0,301.8826,284.7091,228.1788,Yang,0.0247
16007,2023-09-26,297.6600036621094,300.29998779296875,296.010009765625,298.9599914550781,19417200,META,2,0,301.6494,285.3284,229.1039,Yang,0.0145
16008,2023-09-27,300.45001220703125,301.29998779296875,286.7900085449219,297.739990234375,36429800,META,2,0,301.3632,285.9706,230.016,Yin,0.0506
16009,2023-09-28,298.94000244140625,306.3299865722656,296.70001220703125,303.9599914550781,22167100,META,2,0,301.1222,286.6824,230.9563,Yang,0.0325
16011,2023-10-02,302.739990234375,307.17999267578125,301.6300048828125,306.82000732421875,16265600,META,1,0,301.3272,288.0863,232.8171,Yang,0.0184
16012,2023-10-03,304.260009765625,306.7699890136719,299.6400146484375,300.94000244140625,17362300,META,1,0,301.5138,288.7649,233.7139,Yin,0.0238
16013,2023-10-04,298.7300109863281,306.8999938964844,298.5,305.5799865722656,16880500,META,2,0,301.736,289.4628,234.661,Yang,0.0281
16015,2023-10-06,301.44000244140625,316.30999755859375,300.9100036621094,315.42999267578125,21784000,META,1,0,301.9348,290.9383,236.5926,Yang,0.0512
17975,2023-07-31,467.5400085449219,471.29998779296875,465.05999755859375,467.2900085449219,25105500,NVDA,0,1,412.9652,341.4423,256.6002,Yin,0.0134
17976,2023-08-01,464.6000061035156,469.0,460.2699890136719,465.07000732421875,23785800,NVDA,1,0,415.931,343.6749,258.3506,Yang,0.019
17977,2023-08-02,458.30999755859375,458.3999938964844,433.8699951171875,442.69000244140625,53014200,NVDA,4,0,418.532,345.7582,259.966,Yin,0.0565
17978,2023-08-03,438.0,451.17999267578125,438.0,445.1499938964844,32417600,NVDA,9,0,421.1998,347.9132,261.6304,Yang,0.0301
17979,2023-08-04,449.8500061035156,456.4200134277344,443.92999267578125,446.79998779296875,36225800,NVDA,6,0,423.9982,350.0846,263.27,Yin,0.0281
17980,2023-08-07,451.1099853515625,455.3999938964844,445.6300048828125,454.1700134277344,32215400,NVDA,6,0,426.974,352.22,264.9425,Yang,0.0219
17981,2023-08-08,448.5299987792969,452.4200134277344,440.55999755859375,446.6400146484375,35384300,NVDA,7,0,428.3108,354.2636,266.5732,Yin,0.0269
17982,2023-08-09,442.739990234375,443.1199951171875,421.3399963378906,425.5400085449219,58644900,NVDA,8,0,429.0324,355.9649,268.0912,Yin,0.0517
17983,2023-08-10,421.6000061035156,435.739990234375,418.3500061035156,423.8800048828125,49270500,NVDA,19,0,429.4878,357.6312,269.5873,Yang,0.0416
17984,2023-08-11,417.510009765625,420.17999267578125,406.3900146484375,408.54998779296875,53200900,NVDA,20,0,430.092,359.1267,271.0001,Yin,0.0339
17987,2023-08-16,445.20001220703125,446.75,434.05999755859375,434.8599853515625,52745100,NVDA,8,0,432.6742,364.2588,275.5924,Yin,0.0292
17988,2023-08-17,439.70001220703125,440.6199951171875,430.010009765625,433.44000244140625,45239500,NVDA,9,0,433.6122,365.9153,277.0679,Yin,0.0247
17989,2023-08-18,426.3500061035156,435.7799987792969,416.6000061035156,432.989990234375,58262200,NVDA,15,0,434.777,367.5921,278.558,Yang,0.046
17998,2023-08-31,493.79998779296875,497.44000244140625,489.5799865722656,493.54998779296875,52857000,NVDA,0,1,445.6152,385.7622,293.4617,Yin,0.0161
17999,2023-09-01,497.6199951171875,498.0,481.4200134277344,485.0899963378906,46319100,NVDA,0,1,446.712,387.8962,295.0724,Yin,0.0344
18000,2023-09-05,482.2300109863281,488.510009765625,478.6000061035156,485.4800109863281,38265300,NVDA,0,1,447.9798,390.1015,296.6665,Yang,0.0207
18001,2023-09-06,484.4100036621094,485.489990234375,465.79998779296875,470.6099853515625,46867000,NVDA,0,1,449.2656,392.1613,298.2241,Yin,0.0423
18002,2023-09-07,455.25,463.44000244140625,451.5199890136719,462.4100036621094,43333000,NVDA,0,1,450.1386,394.1096,299.7523,Yang,0.0264
18003,2023-09-08,459.4200134277344,466.05999755859375,452.7099914550781,455.7200012207031,47306900,NVDA,0,1,451.0296,395.9666,301.2604,Yin,0.0295
18004,2023-09-11,461.4800109863281,461.6300048828125,443.1199951171875,451.7799987792969,47396600,NVDA,0,1,451.9008,397.7177,302.7535,Yin,0.0418
18005,2023-09-12,447.3800048828125,456.7300109863281,445.30999755859375,448.70001220703125,34925600,NVDA,0,1,452.4144,399.4116,304.1951,Yang,0.0256
18009,2023-09-18,427.4800109863281,442.4200134277344,420.0,439.6600036621094,50027100,NVDA,2,0,454.3336,406.5542,309.9289,Yang,0.0534
18012,2023-09-21,415.8299865722656,421.0,409.79998779296875,410.1700134277344,44893000,NVDA,6,0,453.9914,411.0387,313.7211,Yin,0.0273
18013,2023-09-22,415.7200012207031,421.1499938964844,412.30999755859375,416.1000061035156,47923600,NVDA,7,0,453.118,412.3087,314.9711,Yang,0.0214
18014,2023-09-25,415.9100036621094,425.3599853515625,411.7699890136719,422.2200012207031,41909100,NVDA,6,0,452.4686,413.7099,316.2828,Yang,0.033
18015,2023-09-26,420.010009765625,428.20001220703125,416.54998779296875,419.1099853515625,40228200,NVDA,4,0,451.5586,415.1208,317.5724,Yin,0.028
18016,2023-09-27,423.29998779296875,428.7200012207031,416.2900085449219,424.67999267578125,44493500,NVDA,3,0,450.5534,416.6114,318.8373,Yang,0.0299
18017,2023-09-28,424.6000061035156,434.4599914550781,421.1499938964844,430.8900146484375,42466300,NVDA,2,0,449.7558,418.0523,320.1417,Yang,0.0316
19481,2023-07-31,250.0,253.33999633789062,247.72000122070312,249.9600067138672,2279400,PANW,0,1,234.1404,212.5253,186.3621,Yin,0.0227
19482,2023-08-01,249.88999938964844,254.02999877929688,248.00999450683594,253.1699981689453,2322200,PANW,0,1,235.4094,213.1732,186.8514,Yang,0.0243
19483,2023-08-02,249.0500030517578,249.39999389648438,234.0399932861328,236.1699981689453,6304500,PANW,0,1,236.3596,213.6907,187.2428,Yin,0.0656
19484,2023-08-03,234.80999755859375,238.75,233.80999755859375,237.4499969482422,3808900,PANW,1,0,237.2664,214.2081,187.6559,Yang,0.0211
19485,2023-08-04,224.5,225.5,213.35000610351562,218.32000732421875,15293200,PANW,12,0,237.838,214.5323,187.9548,Yin,0.0569
19486,2023-08-07,219.07000732421875,219.4499969482422,213.3000030517578,215.24000549316406,8844100,PANW,17,0,238.0566,214.8399,188.2142,Yin,0.0288
19487,2023-08-08,210.85000610351562,212.89999389648438,208.02000427246094,211.47999572753906,7605800,PANW,21,0,238.1266,215.1167,188.471,Yang,0.0235
19488,2023-08-09,211.3699951171875,213.7899932861328,210.10000610351562,213.47000122070312,3953100,PANW,22,0,238.162,215.3537,188.7455,Yang,0.0176
19489,2023-08-10,216.3300018310547,218.4199981689453,212.89999389648438,214.05999755859375,4484000,PANW,20,0,238.1936,215.6031,189.0056,Yin,0.0259
19490,2023-08-11,212.83999633789062,220.4499969482422,212.83999633789062,217.9600067138672,3909400,PANW,24,0,238.285,215.8884,189.2888,Yang,0.0358
19491,2023-08-14,218.44000244140625,221.77000427246094,215.5,219.33999633789062,4113100,PANW,19,0,238.336,216.1369,189.5545,Yang,0.0291
19492,2023-08-15,218.49000549316406,219.5399932861328,214.9600067138672,215.66000366210938,2993000,PANW,19,0,238.3044,216.3846,189.7992,Yin,0.0213
19493,2023-08-16,215.99000549316406,216.94000244140625,213.5800018310547,213.97000122070312,2963500,PANW,21,0,238.048,216.5854,190.0283,Yin,0.0157
19494,2023-08-17,213.0,213.0,206.88999938964844,207.57000732421875,5038500,PANW,26,0,237.705,216.7456,190.2108,Yin,0.0295
19495,2023-08-18,202.02000427246094,211.13999938964844,201.1699981689453,209.69000244140625,9927500,PANW,29,0,237.5738,216.9172,190.4013,Yang,0.0496
19496,2023-08-21,236.5,246.3000030517578,236.3000030517578,240.80999755859375,20268800,PANW,0,1,237.9336,217.4177,190.7515,Yang,0.0423
19497,2023-08-22,241.64999389648438,242.08999633789062,231.02999877929688,234.55999755859375,6066400,PANW,0,1,238.2228,217.8414,191.1154,Yin,0.0479
19498,2023-08-23,235.50999450683594,237.25,231.75999450683594,235.66000366210938,3097000,PANW,0,1,238.3532,218.2623,191.5452,Yang,0.0237
19499,2023-08-24,238.0,238.1999969482422,226.92999267578125,227.4499969482422,3235600,PANW,0,1,238.2296,218.5394,191.9714,Yin,0.0497
19500,2023-08-25,229.72999572753906,232.02000427246094,226.32000732421875,230.75999450683594,2596500,PANW,5,0,238.0736,218.8837,192.4029,Yang,0.0252
19501,2023-08-28,230.77000427246094,233.0800018310547,228.9499969482422,232.4199981689453,2028200,PANW,5,0,237.846,219.2423,192.7942,Yang,0.018
19502,2023-08-29,232.77000427246094,234.19000244140625,231.4199981689453,233.9199981689453,4762300,PANW,4,0,237.5938,219.6397,193.2059,Yang,0.012
19503,2023-08-30,235.82000732421875,239.39999389648438,235.0,237.89999389648438,3121200,PANW,3,0,237.5198,220.0994,193.5781,Yang,0.0187
19504,2023-08-31,239.5800018310547,243.8300018310547,239.5800018310547,243.3000030517578,3762300,PANW,1,0,237.6074,220.6062,193.968,Yang,0.0177
19505,2023-09-01,243.25,244.77000427246094,240.47000122070312,242.72000122070312,2126500,PANW,0,1,237.4788,221.1053,194.3729,Yin,0.0179
19506,2023-09-05,242.7100067138672,245.25,240.25,245.07000732421875,2097100,PANW,0,1,237.5014,221.6032,194.7864,Yang,0.0208
19507,2023-09-06,245.08999633789062,245.92999267578125,242.72000122070312,245.2100067138672,1975600,PANW,0,1,237.5296,222.0766,195.217,Yang,0.0132
19508,2023-09-07,244.19000244140625,247.0399932861328,242.35000610351562,245.44000244140625,1920700,PANW,0,1,237.4066,222.5366,195.6614,Yang,0.0194
19509,2023-09-08,245.0,249.88999938964844,244.8800048828125,248.74000549316406,2224100,PANW,0,1,237.3132,223.0124,196.0677,Yang,0.0205
19510,2023-09-11,249.89999389648438,254.22999572753906,249.0,253.13999938964844,2442100,PANW,0,1,237.3094,223.5438,196.4803,Yang,0.021
19511,2023-09-12,251.99000549316406,252.91000366210938,245.63999938964844,245.72999572753906,2552300,PANW,0,1,237.1138,224.0479,196.8506,Yin,0.0296
19515,2023-09-18,240.33999633789062,243.25999450683594,238.77999877929688,239.88999938964844,1973800,PANW,1,0,236.2876,226.1695,198.2728,Yin,0.0188
19516,2023-09-19,238.30999755859375,238.7899932861328,231.35000610351562,236.1699981689453,3761300,PANW,2,0,236.0616,226.6933,198.6041,Yin,0.0322
19517,2023-09-20,235.1300048828125,238.8800048828125,234.49000549316406,235.3000030517578,1902600,PANW,3,0,235.763,227.1951,198.8886,Yang,0.0187
19518,2023-09-21,231.6300048828125,233.17999267578125,227.19000244140625,227.44000244140625,3191700,PANW,3,0,235.659,227.6449,199.1624,Yin,0.0264
